ensembl_id,gene_name,WZ12_CADASIL_Control,WZ16_CADASIL_C224Y,WZ4_CADASIL_Control,WZ8_CADASIL_Control,XZ5_CADASIL_R153C,XZ6_CADASIL_R153C_isoCtrl,XZ7_CADASIL_C224Y_isoCtrl
ENSG00000253320.7,MAILR,41,38,18,17,86,26,49
ENSG00000253352.10,TUG1,6597,7506,4691,5383,8955,5334,4630
ENSG00000253368.4,TRNP1,366,222,1273,360,467,986,490
ENSG00000253438.5,PCAT1,84,2,59,66,15,63,63
ENSG00000253537.3,PCDHGA7,3,94,43,0,128,3,20
ENSG00000253553.9,ENSG00000253553,8,25,1,4,49,6,16
ENSG00000253626.4,EIF5AL1,21,24,40,37,14,19,50
ENSG00000253660.1,ENSG00000253660,21,21,15,43,134,35,38
ENSG00000253661.3,ZFHX4-AS1,48,1056,12,44,841,12,39
ENSG00000253710.5,ALG11,508,362,204,339,474,423,307
ENSG00000253716.8,MINCR,66,37,29,42,43,14,30
ENSG00000253719.4,ATXN7L3B,3709,4259,2352,2668,5708,2873,2653
ENSG00000253729.9,PRKDC,5524,12928,7472,8707,8780,9173,8244
ENSG00000253731.3,PCDHGA6,5,67,66,13,45,70,102
ENSG00000253738.3,OTUD6B-AS1,783,428,458,574,779,666,494
ENSG00000253764.4,KBTBD11-AS1,130,20,55,20,19,35,14
ENSG00000253837.1,LOXL2-AS1,50,22,37,55,22,33,22
ENSG00000253846.3,PCDHGA10,1441,1322,385,692,1786,1754,1398
ENSG00000253873.6,PCDHGA11,10,153,128,23,225,161,147
ENSG00000253910.3,PCDHGB2,84,95,33,27,88,65,34
ENSG00000253953.3,PCDHGB4,183,742,322,446,1039,988,257
ENSG00000253958.2,CLDN23,32,31,51,44,52,44,69
ENSG00000253982.3,CLN8-AS1,441,357,167,229,727,349,174
ENSG00000254002.4,ENSG00000254002,57,0,9,3,1,69,10
ENSG00000254004.7,ZNF260,1118,1039,726,898,2015,1124,950
ENSG00000254087.8,LYN,702,759,870,811,592,625,731
ENSG00000254093.9,PINX1,140,111,207,196,159,148,123
ENSG00000254122.3,PCDHGB7,570,1216,332,593,1152,585,667
ENSG00000254202.2,ENSG00000254202,743,344,27,213,1267,290,519
ENSG00000254221.3,PCDHGB1,70,75,13,19,69,42,28
ENSG00000254233.1,LINC02365,109,1,26,77,11,25,92
ENSG00000254245.3,PCDHGA3,6,296,17,7,548,9,11
ENSG00000254389.3,RHPN1-AS1,36,25,10,26,98,13,11
ENSG00000254402.7,LRRC24,126,47,135,64,105,28,81
ENSG00000254413.8,CHKB-CPT1B,33,30,55,21,57,25,34
ENSG00000254469.11,XNDC1N,39,26,18,28,37,35,28
ENSG00000254470.3,AP5B1,797,694,582,562,939,616,520
ENSG00000254473.2,UBQLN1-AS1,58,20,38,40,57,27,65
ENSG00000254505.11,CHMP4A,46,29,35,33,30,18,13
ENSG00000254510.3,ENSG00000254510,45,35,31,61,126,27,72
ENSG00000254531.3,FLJ20021,134,80,34,57,99,92,73
ENSG00000254535.4,PABPC4L,149,355,54,196,508,195,213
ENSG00000254536.2,ENSG00000254536,32,28,34,36,31,12,7
ENSG00000254560.6,BBOX1-AS1,65,34,4,17,86,38,57
ENSG00000254585.5,MAGEL2,239,841,249,390,1172,506,542
ENSG00000254602.2,MIR130AHG,119,139,23,49,180,53,103
ENSG00000254614.2,CAPN1-AS1,29,29,23,35,35,31,49
ENSG00000254635.6,WAC-AS1,762,405,415,547,1092,903,614
ENSG00000254656.3,RTL1,73,11,8,62,75,68,24
ENSG00000254682.2,ENSG00000254682,93,63,19,66,103,68,26
ENSG00000254685.8,FPGT,312,243,271,256,399,235,211
ENSG00000254703.4,SENCR,1,50,11,13,54,4,1
ENSG00000254726.3,MEX3A,4361,5611,3133,4034,9104,3247,4478
ENSG00000254815.6,LMNTD2-AS1,52,7,47,18,25,23,13
ENSG00000254837.2,LIPT2-AS1,82,76,46,54,171,66,58
ENSG00000254858.10,MPV17L2,643,259,575,611,533,532,616
ENSG00000254860.7,TMEM9B-AS1,98,45,42,43,57,44,48
ENSG00000254876.5,SUGT1P4-STRA6LP,31,13,40,26,17,26,25
ENSG00000254880.1,PKNOX2-DT,32,25,9,19,34,16,21
ENSG00000254901.8,BORCS8,389,191,300,300,261,196,209
ENSG00000254986.8,DPP3,1753,869,2165,1539,1124,1493,1378
ENSG00000254995.4,STX16-NPEPL1,23,30,40,38,92,25,35
ENSG00000254996.5,ANKHD1-EIF4EBP3,40,22,58,25,46,18,14
ENSG00000254999.4,BRK1,4484,2809,3056,3330,3580,2928,3105
ENSG00000255031.5,ENSG00000255031,52,61,126,81,43,26,36
ENSG00000255052.5,FAM66D,52,28,16,38,59,32,8
ENSG00000255112.3,CHMP1B,2276,1286,1576,1773,2153,1941,2217
ENSG00000255135.5,EMSY-DT,56,77,50,57,83,24,29
ENSG00000255176.1,ENSG00000255176,26,16,25,35,17,25,19
ENSG00000255182.2,ENSG00000255182,55,58,44,46,106,60,57
ENSG00000255198.6,SNHG9,166,50,107,78,134,102,109
ENSG00000255224.2,ENSG00000255224,48,14,26,24,41,26,28
ENSG00000255248.11,MIR100HG,683,1717,607,644,3447,330,668
ENSG00000255284.4,GATD1-DT,173,131,72,78,139,80,82
ENSG00000255302.5,EID1,7689,5305,4643,5849,8797,6867,5473
ENSG00000255310.2,ENSG00000255310,179,83,96,125,169,152,148
ENSG00000255389.1,ENSG00000255389,28,60,27,31,76,25,26
ENSG00000255408.4,PCDHA3,21,85,41,12,64,90,84
ENSG00000255423.1,EBLN2,16,21,22,27,38,11,12
ENSG00000255468.7,B4GAT1-DT,52,106,19,36,186,42,20
ENSG00000255495.1,ENSG00000255495,76,54,7,95,60,31,3
ENSG00000255508.7,ENSG00000255508,34,28,20,44,27,28,41
ENSG00000255517.8,DPP3-DT,60,43,32,35,48,44,43
ENSG00000255529.9,POLR2M,662,688,424,458,726,518,438
ENSG00000255561.7,FDXACB1,55,29,45,57,45,24,20
ENSG00000255690.3,TRIL,295,1581,56,83,3400,411,352
ENSG00000255717.9,SNHG1,671,1097,1153,998,853,406,562
ENSG00000255794.11,RMST,22,66,6,45,216,11,38
ENSG00000255847.5,ENSG00000255847,34,1,33,40,23,68,27
ENSG00000255857.8,PXN-AS1,79,58,59,44,78,33,39
ENSG00000255874.4,PRECSIT,109,225,62,203,57,150,147
ENSG00000255920.4,CCND2-AS1,52,40,16,24,57,31,21
ENSG00000256043.5,CTSO,621,433,350,209,688,572,408
ENSG00000256053.9,COA8,548,262,418,430,484,487,388
ENSG00000256060.3,TRAPPC2B,131,71,75,95,131,89,72
ENSG00000256087.7,ZNF432,554,441,379,460,783,474,302
ENSG00000256092.4,SBNO1-AS1,25,35,21,23,32,19,23
ENSG00000256223.6,ZNF10,303,178,181,212,284,152,129
ENSG00000256229.8,ZNF486,238,237,165,406,349,316,203
ENSG00000256235.3,SMIM3,619,182,285,282,462,574,529
ENSG00000256269.11,HMBS,426,387,715,622,412,391,451
ENSG00000256294.8,ZNF225,205,243,191,203,325,176,142
ENSG00000256453.2,DND1,25,24,63,31,26,17,16
ENSG00000256463.10,SALL3,105,2,51,63,158,13,55
ENSG00000256525.8,POLG2,277,193,277,254,219,118,128
ENSG00000256537.5,SMIM10L1,1318,644,898,1089,1638,1420,1278
ENSG00000256546.4,LINC02985,21,17,11,24,27,50,37
ENSG00000256576.3,LINC02361,34,2,13,8,35,9,13
ENSG00000256628.4,ZBTB11-AS1,101,56,61,52,87,79,52
ENSG00000256683.7,ZNF350,199,167,129,145,242,141,113
ENSG00000256751.6,PLBD1-AS1,54,40,22,22,71,43,13
ENSG00000256771.5,ZNF253,296,343,204,289,511,258,314
ENSG00000256802.3,LCIIAR,34,14,39,51,27,52,35
ENSG00000256806.6,C17orf100,146,66,44,73,154,71,83
ENSG00000256940.4,PPP1R14B-AS1,130,19,95,84,49,126,119
ENSG00000257027.1,ENSG00000257027,35,55,39,41,38,38,31
ENSG00000257038.1,ARHGEF17-AS1,27,25,10,10,59,33,49
ENSG00000257086.1,ENSG00000257086,76,22,74,65,45,35,39
ENSG00000257093.7,DENND11,780,591,758,986,1075,812,1354
ENSG00000257103.9,LSM14A,3521,2994,2231,3127,4218,2725,2724
ENSG00000257167.3,TMPO-AS1,48,167,46,66,319,31,51
ENSG00000257218.6,GATC,1415,784,991,1022,1337,1037,1014
ENSG00000257219.6,LNCOG,99,24,121,260,22,99,83
ENSG00000257261.7,SLC38A4-AS1,81,56,20,29,23,25,52
ENSG00000257267.5,ZNF271P,1363,875,896,980,1355,983,884
ENSG00000257303.4,CNPY2-AS1,31,30,22,18,40,23,17
ENSG00000257315.4,ZBED6,59,87,6,38,183,141,111
ENSG00000257335.8,MGAM,43,9,437,111,30,110,147
ENSG00000257337.9,TNS2-AS1,60,80,52,84,126,20,42
ENSG00000257354.2,MIRLET7IHG,102,85,50,94,94,59,56
ENSG00000257365.8,FNTB,386,303,338,336,408,271,298
ENSG00000257556.4,LINC02298,24,39,22,29,42,32,23
ENSG00000257621.9,PSMA3-AS1,586,728,670,585,670,429,345
ENSG00000257642.1,C12orf75-AS1,6,0,51,28,1,13,3
ENSG00000257698.3,GIHCG,78,83,59,61,157,41,57
ENSG00000257702.5,LBX2-AS1,44,35,13,40,30,25,13
ENSG00000257704.4,INAFM1,380,193,265,182,508,432,411
ENSG00000257727.6,CNPY2,672,346,675,553,423,467,371
ENSG00000257815.9,PRANCR,76,59,38,70,84,48,54
ENSG00000257923.12,CUX1,2949,2708,1666,2007,4868,3323,2617
ENSG00000258017.3,TUBA1B-AS1,26,39,77,57,14,5,3
ENSG00000258056.3,CD63-AS1,113,71,49,56,95,60,50
ENSG00000258102.5,MAP1LC3B2,37,12,45,22,5,8,37
ENSG00000258289.10,CHURC1,957,769,1018,633,919,756,1159
ENSG00000258301.3,VASH1-AS1,127,123,147,84,100,72,62
ENSG00000258315.5,C17orf49,22,22,33,23,43,13,15
ENSG00000258366.12,RTEL1,36,61,35,34,55,40,32
ENSG00000258405.11,ZNF578,80,48,35,58,83,189,33
ENSG00000258429.2,PDF,43,22,43,43,99,74,74
ENSG00000258441.1,LINC00641,1212,1410,797,987,1086,1162,1058
ENSG00000258457.5,AJUBA-DT,28,26,7,16,22,11,28
ENSG00000258537.6,FRMD6-AS2,68,31,35,74,63,55,46
ENSG00000258559.2,ENSG00000258559,32,47,40,45,50,13,30
ENSG00000258602.2,LINC01629,223,0,208,269,1,9,283
ENSG00000258634.3,ENSG00000258634,177,370,139,197,457,160,116
ENSG00000258636.2,LRFN5-DT,27,169,16,41,162,13,20
ENSG00000258643.6,BCL2L2-PABPN1,34,16,39,39,20,22,20
ENSG00000258655.2,ARHGAP5-AS1,85,35,61,66,79,90,94
ENSG00000258727.1,AP1G2-AS1,85,70,86,97,194,36,41
ENSG00000258728.2,ENSG00000258728,45,92,57,49,64,27,31
ENSG00000258738.1,BAZ1A-AS1,53,60,36,36,80,63,55
ENSG00000258744.3,ENSG00000258744,105,101,61,75,134,111,83
ENSG00000258768.2,ENSG00000258768,55,25,28,26,28,50,42
ENSG00000258839.4,MC1R,146,111,99,125,105,92,83
ENSG00000258890.8,CEP95,529,667,511,585,645,400,402
ENSG00000258947.8,TUBB3,552,238,665,606,402,434,493
ENSG00000258955.2,LINC00519,27,1,32,35,20,34,68
ENSG00000259065.3,MIDEAS-AS1,14,60,5,7,84,36,6
ENSG00000259120.3,SMIM6,36,0,53,18,0,26,24
ENSG00000259129.6,LINC00648,20,29,5,10,91,18,13
ENSG00000259153.4,MAP3K9-DT,331,42,151,223,100,272,218
ENSG00000259207.10,ITGB3,198,126,911,557,113,340,215
ENSG00000259291.2,ZNF710-AS1,227,227,164,260,230,267,163
ENSG00000259319.2,JDP2-AS1,35,13,15,21,59,25,21
ENSG00000259330.3,INAFM2,2146,1071,1604,1817,1708,2018,1113
ENSG00000259343.9,TMC3-AS1,32,33,16,8,44,34,14
ENSG00000259363.6,ENSG00000259363,101,99,83,79,90,37,36
ENSG00000259366.3,ENSG00000259366,61,63,32,71,105,60,65
ENSG00000259370.2,ENSG00000259370,130,88,35,292,306,233,63
ENSG00000259408.2,ENSG00000259408,32,11,24,61,6,15,20
ENSG00000259426.6,KIF23-AS1,124,38,75,106,229,99,82
ENSG00000259431.6,THTPA,187,106,84,115,165,55,88
ENSG00000259439.3,LINC01833,471,0,101,45,3,207,236
ENSG00000259495.3,ARNT2-DT,28,69,39,21,157,12,25
ENSG00000259518.2,LINC01583,93,1,76,136,76,65,112
ENSG00000259529.2,ENSG00000259529,40,16,46,28,22,23,18
ENSG00000259605.3,ENSG00000259605,114,75,76,59,112,101,123
ENSG00000259627.1,ENSG00000259627,32,3,50,36,2,0,0
ENSG00000259642.2,ST20-AS1,274,63,135,123,227,326,258
ENSG00000259673.6,IQCH-AS1,63,75,30,40,94,51,48
ENSG00000259705.1,FBN1-DT,40,19,12,20,46,43,16
ENSG00000259721.1,GREM1-AS1,76,4,15,15,8,66,41
ENSG00000259727.1,ENSG00000259727,247,28,101,249,208,183,221
ENSG00000259768.8,ZFHX3-AS1,99,169,69,85,176,46,41
ENSG00000259802.3,MARCHF6-DT,47,56,35,36,52,35,27
ENSG00000259807.2,ENSG00000259807,56,193,29,51,351,72,29
ENSG00000259847.2,LINC02126,42,0,2,5,6,17,30
ENSG00000259863.1,SH3RF3-AS1,16,26,19,19,161,33,28
ENSG00000259865.1,ENSG00000259865,65,79,210,141,56,58,59
ENSG00000259877.3,ZNF778-DT,52,70,29,39,84,37,15
ENSG00000259891.1,ENSG00000259891,30,41,29,21,25,11,21
ENSG00000259943.2,ZMPSTE24-DT,56,91,51,43,124,28,57
ENSG00000259953.2,LINC02977,347,125,536,249,84,310,157
ENSG00000259956.2,RBM15B,3347,4175,1984,2603,6278,2931,2893
ENSG00000259959.1,ENSG00000259959,55,73,92,70,53,40,48
ENSG00000259969.1,ENSG00000259969,155,243,219,120,416,225,153
ENSG00000259972.3,ENSG00000259972,79,76,104,66,92,45,55
ENSG00000259977.1,ENSG00000259977,220,45,19,61,90,347,124
ENSG00000259985.1,ENSG00000259985,27,15,19,32,16,17,32
ENSG00000259994.1,ENSG00000259994,18,24,61,31,27,31,23
ENSG00000260000.3,ENSG00000260000,68,41,27,62,41,51,32
ENSG00000260007.3,ENSG00000260007,4,29,5,29,25,11,19
ENSG00000260025.2,CRIM1-DT,275,117,236,177,182,164,295
ENSG00000260032.2,NORAD,14523,14474,8082,11658,21739,12437,12217
ENSG00000260077.1,ENSG00000260077,84,69,44,47,63,41,46
ENSG00000260083.3,MIR762HG,35,32,29,33,55,35,43
ENSG00000260086.5,ENSG00000260086,66,30,4,23,137,21,24
ENSG00000260136.6,ENSG00000260136,72,24,67,65,38,51,69
ENSG00000260196.1,ENSG00000260196,49,23,104,45,21,31,17
ENSG00000260219.4,CD2BP2-DT,53,29,15,27,46,19,22
ENSG00000260230.5,FRRS1L,60,141,105,39,448,111,191
ENSG00000260231.2,KDM7A-DT,43,15,10,18,38,24,20
ENSG00000260236.2,PTPN23-DT,27,34,34,39,32,24,24
ENSG00000260257.2,ENSG00000260257,81,23,195,55,29,26,15
ENSG00000260260.3,SNHG19,188,146,113,160,105,84,99
ENSG00000260267.1,ENSG00000260267,67,84,58,49,107,59,107
ENSG00000260274.2,ENSG00000260274,31,15,24,17,39,25,35
ENSG00000260293.2,ENSG00000260293,108,390,53,65,328,52,51
ENSG00000260296.1,ENSG00000260296,45,62,39,29,40,41,18
ENSG00000260400.1,ENSG00000260400,33,60,30,24,50,21,21
ENSG00000260428.3,SCX,78,94,26,55,1085,146,14
ENSG00000260439.1,LMF1-AS1,0,34,0,2,51,0,0
ENSG00000260442.7,ATP2A1-AS1,19,44,22,29,42,13,36
ENSG00000260464.1,ENSG00000260464,36,12,5,15,40,19,24
ENSG00000260563.3,ENSG00000260563,24,33,26,23,18,12,6
ENSG00000260565.9,ERVK13-1,219,261,198,370,320,164,174
ENSG00000260577.2,CDH3-AS1,29,66,17,12,91,40,8
ENSG00000260578.1,ENSG00000260578,21,43,42,21,31,11,16
ENSG00000260604.3,ENSG00000260604,25,39,28,88,49,72,28
ENSG00000260630.9,SNAI3-AS1,197,136,138,115,176,102,113
ENSG00000260641.2,TSPAN5-DT,23,14,47,30,5,34,31
ENSG00000260708.2,TBC1D22A-DT,13,42,29,20,47,23,18
ENSG00000260719.1,ENSG00000260719,22,1,66,28,26,11,43
ENSG00000260793.4,ENSG00000260793,50,51,22,37,86,23,39
ENSG00000260802.2,SERTM2,28,3,8,1,2,92,29
ENSG00000260804.3,LINC01963,503,624,1148,591,452,610,560
ENSG00000260807.7,CEROX1,20,160,57,49,207,25,43
ENSG00000260838.3,ENSG00000260838,9,56,50,16,11,3,0
ENSG00000260852.1,FBXL19-AS1,167,96,111,158,140,207,147
ENSG00000260855.1,ENSG00000260855,22,42,37,18,41,30,44
ENSG00000260910.2,SWINGN,121,16,135,85,44,156,98
ENSG00000260912.1,ENSG00000260912,71,20,204,60,32,84,45
ENSG00000260916.8,CCPG1,1442,438,1031,820,921,1339,779
ENSG00000260917.1,ENSG00000260917,217,218,170,172,195,229,167
ENSG00000260920.2,ENSG00000260920,98,89,94,89,240,121,106
ENSG00000260942.1,CAPN10-DT,52,58,55,100,69,31,52
ENSG00000260944.3,FOXC2-AS1,31,2,40,35,3,42,33
ENSG00000260947.1,ENSG00000260947,47,48,25,21,165,57,49
ENSG00000260948.1,ENSG00000260948,36,22,20,11,17,36,24
ENSG00000261008.9,LINC01572,32,59,29,50,81,24,27
ENSG00000261040.9,WFDC21P,914,155,306,622,110,343,145
ENSG00000261087.1,ZNNT1,25,33,39,17,15,21,25
ENSG00000261094.2,ENSG00000261094,37,57,37,46,48,20,44
ENSG00000261098.1,ENSG00000261098,41,49,23,27,51,31,35
ENSG00000261115.7,TMEM178B,1048,227,1075,735,132,852,1191
ENSG00000261150.3,EPPK1,299,23,216,471,70,353,195
ENSG00000261167.1,ENSG00000261167,43,46,39,24,31,49,53
ENSG00000261168.1,ENSG00000261168,14,30,23,7,33,10,24
ENSG00000261175.6,LINC02188,215,20,387,227,46,399,329
ENSG00000261188.3,TFIP11-DT,59,60,29,45,80,34,25
ENSG00000261189.3,DSP-AS1,116,27,66,133,142,93,166
ENSG00000261211.2,ENSG00000261211,42,29,16,27,49,30,28
ENSG00000261221.5,ZNF865,637,481,536,393,1256,914,981
ENSG00000261236.8,BOP1,1176,751,1609,1695,1329,1082,977
ENSG00000261308.4,FIGNL2,208,647,212,247,197,267,712
ENSG00000261326.4,LINC01355,95,75,106,80,59,40,24
ENSG00000261327.5,ENSG00000261327,69,42,25,78,196,76,72
ENSG00000261338.2,ENSG00000261338,137,49,87,93,39,87,65
ENSG00000261342.1,ENSG00000261342,14,16,15,16,60,36,23
ENSG00000261373.1,VPS9D1-AS1,61,25,74,69,95,47,59
ENSG00000261408.7,TEN1-CDK3,35,34,56,34,49,24,28
ENSG00000261455.1,LINC01003,55,31,29,30,105,34,51
ENSG00000261488.1,TBILA,80,7,99,96,29,80,40
ENSG00000261512.2,ENSG00000261512,114,70,82,114,119,149,129
ENSG00000261526.3,ENSG00000261526,48,42,43,35,66,29,23
ENSG00000261578.1,ENSG00000261578,84,108,108,55,395,169,150
ENSG00000261594.4,TPBGL,119,125,28,43,452,139,119
ENSG00000261609.8,GAN,467,248,463,464,516,525,390
ENSG00000261652.3,PIERCE2,24,23,17,30,25,22,36
ENSG00000261655.1,ENSG00000261655,40,103,49,24,15,29,30
ENSG00000261659.2,ENSG00000261659,61,66,43,46,71,80,48
ENSG00000261740.7,BOLA2-SMG1P6,34,39,65,45,84,82,70
ENSG00000261770.1,ENSG00000261770,85,16,68,35,36,47,39
ENSG00000261786.1,ENSG00000261786,104,35,951,154,27,51,112
ENSG00000261794.2,GOLGA8H,89,45,36,23,8,14,31
ENSG00000261799.1,ENSG00000261799,193,233,211,161,243,183,181
ENSG00000261801.8,LOXL1-AS1,604,447,846,1063,635,492,650
ENSG00000261824.8,LINC00662,703,461,450,624,666,629,382
ENSG00000261879.9,ZNF594-DT,44,50,18,32,41,21,21
ENSG00000261884.2,ENSG00000261884,21,20,37,47,28,16,16
ENSG00000261888.1,ENSG00000261888,70,285,20,42,154,43,43
ENSG00000261971.9,MMP25-AS1,206,195,238,218,250,125,212
ENSG00000262001.3,DLGAP1-AS2,108,49,60,93,159,101,133
ENSG00000262049.2,ENSG00000262049,88,74,34,63,90,27,52
ENSG00000262198.2,ENSG00000262198,54,13,18,50,43,36,18
ENSG00000262227.2,ENSG00000262227,38,18,5,16,33,19,20
ENSG00000262246.6,CORO7,145,122,209,154,103,91,135
ENSG00000262454.4,MIR193BHG,300,115,70,182,337,123,113
ENSG00000262576.3,PCDHGA4,36,22,10,9,35,20,11
ENSG00000262580.5,ENSG00000262580,60,19,55,59,15,12,38
ENSG00000262619.4,LINC00621,33,14,24,16,37,13,7
ENSG00000262655.4,SPON1,28,6,34,47,68,31,601
ENSG00000262877.5,ENSG00000262877,104,76,50,60,78,46,56
ENSG00000262879.7,ENSG00000262879,1391,1205,471,808,1631,985,945
ENSG00000262903.1,CTNS-AS1,188,73,198,202,134,120,104
ENSG00000262919.8,CCNQ,519,442,396,447,602,536,426
ENSG00000263001.8,GTF2I,2486,3151,1041,2115,4421,2364,2273
ENSG00000263002.8,ZNF234,348,325,321,346,484,250,229
ENSG00000263069.6,RNF213-AS1,19,38,17,19,94,31,28
ENSG00000263072.10,ZNF213-AS1,273,280,167,281,289,161,143
ENSG00000263327.6,TAPT1-AS1,37,46,31,25,36,6,10
ENSG00000263465.5,SRSF8,1324,631,1097,997,1029,1458,1221
ENSG00000263528.8,IKBKE,683,695,852,757,658,585,775
ENSG00000263711.6,LINC02864,214,227,277,0,150,0,14
ENSG00000263731.1,ENSG00000263731,35,18,89,30,13,11,7
ENSG00000263753.10,LINC00667,965,712,437,695,1286,671,604
ENSG00000263823.2,ENSG00000263823,53,15,27,30,27,39,36
ENSG00000263874.2,LASP1NB,49,83,46,36,95,15,25
ENSG00000263956.8,NBPF11,220,306,187,248,440,190,146
ENSG00000264112.1,ENSG00000264112,221,159,503,232,99,110,83
ENSG00000264230.9,ANXA8L1,52,1,6,29,1,43,5
ENSG00000264247.2,ZNF407-AS1,210,188,166,178,340,215,180
ENSG00000264278.1,ZNF236-DT,32,12,12,25,56,31,26
ENSG00000264343.7,NOTCH2NLA,49,57,30,15,32,45,34
ENSG00000264345.2,LINC01894,2,41,0,0,57,3,5
ENSG00000264364.3,DYNLL2,2701,1785,2129,2165,3150,2623,2383
ENSG00000264424.1,MYH4,0,1,33,86,0,0,0
ENSG00000264449.6,ENSG00000264449,0,25,0,0,44,0,2
ENSG00000264522.6,OTUD7B,1027,988,618,789,1225,992,925
ENSG00000264575.1,LINC00526,35,39,14,32,44,31,30
ENSG00000264577.1,ENSG00000264577,22,3,25,27,5,6,10
ENSG00000264920.4,SP2-DT,61,27,47,27,48,23,34
ENSG00000265107.3,GJA5,7,123,0,12,79,4,24
ENSG00000265148.7,TSPOAP1-AS1,23,27,6,20,57,23,17
ENSG00000265190.7,ANXA8,59,1,46,12,0,46,14
ENSG00000265241.8,RBM8A,2276,1730,1998,2027,2583,2124,2135
ENSG00000265354.4,TIMM23,2174,1232,1842,1904,1858,1859,1711
ENSG00000265401.1,ENSG00000265401,81,23,98,83,19,5,15
ENSG00000265458.3,NARF-AS2,45,33,27,28,54,49,34
ENSG00000265491.5,RNF115,1554,819,1103,724,1355,1362,1313
ENSG00000265666.1,RARA-AS1,29,18,27,26,48,30,41
ENSG00000265688.2,MILIP,132,81,30,72,187,110,60
ENSG00000265763.4,ZNF488,88,74,101,107,51,118,107
ENSG00000265808.4,SEC22B,3726,1891,1927,2240,2876,3558,2316
ENSG00000265817.4,FSBP,191,280,120,221,306,187,132
ENSG00000265972.6,TXNIP,2180,2897,1368,366,2171,1278,1234
ENSG00000266010.4,GATA6-AS1,20,0,27,13,6,31,24
ENSG00000266028.8,SRGAP2,1288,3059,1106,1275,4170,1357,1385
ENSG00000266074.11,BAHCC1,1348,2124,736,1055,2661,824,1279
ENSG00000266094.8,RASSF5,42,30,24,13,61,60,24
ENSG00000266173.7,STRADA,187,145,138,153,138,113,120
ENSG00000266208.1,GJD3-AS1,92,51,73,76,105,98,83
ENSG00000266338.7,NBPF15,1088,758,745,1017,942,844,556
ENSG00000266402.5,SNHG25,50,6,18,16,20,13,31
ENSG00000266412.6,NCOA4,5634,3736,4667,4729,4867,4257,4649
ENSG00000266490.1,ENSG00000266490,29,25,21,19,42,11,13
ENSG00000266524.3,GDF10,401,1979,92,1096,2997,409,381
ENSG00000266680.1,ENSG00000266680,157,16,58,58,54,155,76
ENSG00000266709.1,ENSG00000266709,60,11,39,72,21,64,36
ENSG00000266714.11,MYO15B,107,229,232,50,369,125,107
ENSG00000266904.8,LINC00663,57,31,38,36,63,46,33
ENSG00000266916.9,ZNF793-AS1,61,28,31,52,52,26,36
ENSG00000266962.3,HSD17B1-AS1,501,320,393,365,625,435,475
ENSG00000266967.7,AARSD1,59,38,82,62,30,23,18
ENSG00000267002.4,ENSG00000267002,117,182,91,128,196,77,118
ENSG00000267040.8,ATP8B1-AS1,59,26,40,35,54,52,34
ENSG00000267041.6,ZNF850,173,131,141,200,135,160,134
ENSG00000267058.1,ENSG00000267058,65,48,24,50,68,57,40
ENSG00000267060.7,PTGES3L,48,23,37,56,12,46,44
ENSG00000267080.8,ASB16-AS1,285,173,160,207,247,156,173
ENSG00000267100.2,ILF3-DT,134,173,64,129,179,36,52
ENSG00000267106.9,ZNF561-AS1,208,145,129,119,176,131,107
ENSG00000267128.2,RNF157-AS1,69,2,29,31,14,35,19
ENSG00000267152.1,ENSG00000267152,18,28,19,24,35,25,16
ENSG00000267169.2,ADGRL1-AS1,66,54,43,53,52,34,38
ENSG00000267199.1,ENSG00000267199,123,18,44,51,30,29,18
ENSG00000267248.5,ENSG00000267248,52,22,34,45,59,26,47
ENSG00000267254.8,ZNF790-AS1,87,61,73,51,82,100,76
ENSG00000267260.4,ENSG00000267260,112,23,77,48,87,137,42
ENSG00000267270.8,PARD6G-AS1,31,12,26,12,30,30,32
ENSG00000267278.6,MAP3K14-AS1,100,50,32,27,64,52,12
ENSG00000267279.3,ENSG00000267279,71,12,102,90,12,42,37
ENSG00000267283.1,ENSG00000267283,39,25,38,29,32,9,13
ENSG00000267309.1,ZNF566-AS1,36,20,25,28,41,14,25
ENSG00000267313.7,KC6,55,273,38,30,139,49,30
ENSG00000267317.2,ENSG00000267317,259,111,107,100,242,191,125
ENSG00000267321.4,SNHG30,107,106,79,81,121,46,96
ENSG00000267365.2,KCNJ2-AS1,32,47,12,19,20,15,36
ENSG00000267374.3,MIR924HG,19,148,6,27,89,15,8
ENSG00000267383.9,ENSG00000267383,19,92,12,29,111,18,13
ENSG00000267395.5,DM1-AS,36,38,9,32,26,17,16
ENSG00000267397.1,ENSG00000267397,43,33,26,16,7,30,27
ENSG00000267405.1,ENSG00000267405,22,8,15,53,7,15,27
ENSG00000267414.1,SETBP1-DT,74,180,12,23,130,26,45
ENSG00000267454.6,ZNF582-DT,55,50,26,43,42,25,21
ENSG00000267470.6,ZNF571-AS1,20,46,39,30,36,59,32
ENSG00000267481.1,ENSG00000267481,49,24,29,34,24,10,18
ENSG00000267493.4,CIRBP-AS1,44,12,21,27,40,79,54
ENSG00000267508.6,ZNF285,65,91,89,73,139,38,54
ENSG00000267509.5,ENSG00000267509,20,44,20,12,19,37,19
ENSG00000267519.6,MIR23AHG,320,116,311,425,361,103,219
ENSG00000267534.4,S1PR2,211,554,245,244,571,195,335
ENSG00000267547.1,ENSG00000267547,37,33,95,26,67,90,49
