ensembl_id,gene_name,WZ12_CADASIL_Control,WZ16_CADASIL_C224Y,WZ4_CADASIL_Control,WZ8_CADASIL_Control,XZ5_CADASIL_R153C,XZ6_CADASIL_R153C_isoCtrl,XZ7_CADASIL_C224Y_isoCtrl
ENSG00000000003.16,TSPAN6,84.5820,95.8961,104.1487,68.9944,81.6277,64.4510,74.9412
ENSG00000000419.14,DPM1,33.1814,24.5077,37.7539,35.1374,28.5113,29.2071,33.1595
ENSG00000000457.14,SCYL3,9.8996,16.5027,9.1944,7.6451,15.1237,8.2701,8.7028
ENSG00000000460.17,C1orf112,5.1272,17.9395,8.3400,10.7710,14.1889,4.5712,6.0839
ENSG00000000971.17,CFH,7.6424,10.9607,14.5239,2.5233,3.3386,2.7218,3.7068
ENSG00000001036.14,FUCA2,109.0247,71.7989,137.7123,106.3915,63.0320,104.5803,93.5153
ENSG00000001084.13,GCLC,35.8256,29.9675,23.0266,29.7520,31.9500,30.9170,33.1192
ENSG00000001167.15,NFYA,66.6853,85.2227,56.1020,61.7636,103.4953,55.2737,60.8796
ENSG00000001460.18,STPG1,6.3848,7.2661,6.5907,4.7076,5.9426,4.9551,5.8422
ENSG00000001461.17,NIPAL3,81.7444,30.4601,88.2009,57.5456,35.6892,75.7570,59.5097
ENSG00000001497.18,LAS1L,37.7927,41.6261,56.5495,46.2850,38.6271,34.9997,38.1555
ENSG00000001561.7,ENPP4,17.2195,1.9705,25.7931,10.6580,7.6453,17.1683,9.1460
ENSG00000001617.12,SEMA3F,22.0565,84.0733,73.6364,36.6815,162.7213,22.5073,112.9758
ENSG00000001629.10,ANKIB1,107.1867,97.9897,74.8976,97.7295,121.2230,111.2801,98.7934
ENSG00000001630.18,CYP51A1,6.3848,8.8261,7.9739,10.8463,8.9807,6.0019,10.4354
ENSG00000001631.17,KRIT1,5.1917,8.2103,9.3571,7.6075,6.1429,5.7577,6.2048
ENSG00000002016.18,RAD52,7.2232,11.0018,9.9267,7.6075,7.1779,2.5473,4.9558
ENSG00000002330.14,BAD,37.1800,31.4043,32.4651,32.6142,39.7288,32.4523,33.2803
ENSG00000002549.13,LAP3,47.2408,34.8526,59.4787,66.3582,54.2516,43.9328,43.8366
ENSG00000002587.10,HS3ST1,0.4192,0.9031,2.1155,0.3013,1.9364,0.6979,0.5641
ENSG00000002746.15,HECW1,6.9330,0.2053,2.4410,8.6620,6.9776,6.9790,2.7398
ENSG00000002834.19,LASP1,555.8616,490.4821,605.2017,673.5994,453.6432,529.8804,595.8226
ENSG00000002919.15,SNX11,29.2151,11.6586,24.2064,29.1494,15.7246,18.1105,21.1125
ENSG00000002933.9,TMEM176A,0.4837,2.8736,0.0407,0.0377,33.1853,0.1745,0.3223
ENSG00000003056.8,M6PR,127.6631,79.4755,165.5395,124.6193,72.8807,95.4727,104.9176
ENSG00000003096.15,KLHL13,1.0641,2.4220,2.1969,1.4311,1.3688,1.3958,2.0145
ENSG00000003137.9,CYP26B1,1.7735,4.1462,2.7665,2.1467,1.4356,1.3609,0.6044
ENSG00000003147.19,ICA1,5.3529,0.7389,5.7770,3.2388,2.4705,3.5942,2.2966
ENSG00000003249.15,DBNDD1,6.8362,4.7620,13.4254,23.2367,17.0934,4.5015,4.3111
ENSG00000003393.16,ALS2,88.6128,87.1521,88.1196,110.8731,108.7368,64.7651,142.8314
ENSG00000003402.21,CFLAR,106.8965,37.7262,129.3316,106.9941,47.1404,133.1244,73.6921
ENSG00000003436.16,TFPI,118.3761,84.6890,87.8755,44.9669,26.2411,78.7929,55.8433
ENSG00000003509.16,NDUFAF7,17.2518,14.6143,23.9217,15.8552,14.3224,10.9221,12.0470
ENSG00000003756.17,RBM5,105.4776,167.9413,141.6178,116.8235,132.0733,61.9037,74.1353
ENSG00000003989.18,SLC7A2,5.4174,51.0679,7.0789,6.2517,3.3719,5.6181,6.2854
ENSG00000004059.11,ARF5,76.6172,85.3869,70.1783,70.3125,89.5067,68.0452,84.9333
ENSG00000004139.14,SARM1,19.7347,26.8887,28.3154,15.2526,32.4508,28.0905,34.7308
ENSG00000004142.12,POLDIP2,97.0613,85.6332,99.1040,99.7632,94.8484,79.9793,93.5153
ENSG00000004399.13,PLXND1,805.5769,360.2671,876.1918,650.0238,248.9228,732.3760,922.8239
ENSG00000004455.18,AK2,71.7802,77.7924,79.2100,81.4601,73.1478,56.8439,58.1801
ENSG00000004478.8,FKBP4,82.4538,93.0225,118.7133,108.9524,79.4577,64.0672,77.2377
ENSG00000004487.18,KDM1A,152.7507,216.2998,149.9579,192.9735,234.2666,132.8801,157.4570
ENSG00000004534.15,RBM6,62.6868,100.1244,84.3361,80.8952,89.0727,41.6646,47.0598
ENSG00000004660.15,CAMKK1,11.8344,9.5239,11.3506,17.7382,13.0538,11.0268,10.3145
ENSG00000004700.16,RECQL,81.8088,87.6447,71.9684,89.8961,77.6215,81.5147,84.5707
ENSG00000004766.17,VPS50,30.5695,25.7803,25.0608,22.5588,28.1107,25.0895,21.5959
ENSG00000004776.13,HSPB6,10.7380,0.4105,1.7087,4.2180,0.9014,8.3050,1.6922
ENSG00000004777.19,ARHGAP33,7.4489,26.1497,12.9372,17.8512,53.9511,7.7118,9.2266
ENSG00000004779.10,NDUFAB1,47.8857,36.3715,37.2250,34.7985,39.5953,30.6727,33.3206
ENSG00000004864.14,SLC25A13,78.9712,45.4439,69.3240,72.2709,56.3215,72.4420,80.2999
ENSG00000004866.22,ST7,54.6575,54.3521,51.5862,74.7188,46.6730,36.7793,45.7705
ENSG00000004897.12,CDC27,96.2874,116.6681,97.2326,113.3964,109.3044,103.8475,104.1521
ENSG00000004948.16,CALCR,73.9407,5.0083,43.9377,18.7550,13.4544,80.2585,35.5366
ENSG00000004961.15,HCCS,29.1829,22.6193,30.0241,29.7143,21.4669,22.4724,24.6178
ENSG00000004975.12,DVL2,43.4035,89.2868,45.6871,52.1977,99.5224,27.1832,41.2579
ENSG00000005007.14,UPF1,88.9353,119.9522,120.5847,108.9901,150.5022,103.3590,135.9014
ENSG00000005020.13,SKAP2,12.2536,8.7439,10.6183,9.0386,9.2478,16.0168,13.4572
ENSG00000005022.6,SLC25A5,128.3725,154.9690,160.3321,159.3425,106.7671,87.0630,91.6619
ENSG00000005059.16,MCUB,8.4163,0.6568,11.5133,6.4023,3.4721,7.3977,18.3727
ENSG00000005075.16,POLR2J,19.2188,20.0331,18.9583,19.0563,26.8754,20.7974,23.3285
ENSG00000005100.13,DHX33,31.6014,31.6506,38.0387,37.6607,31.0486,31.7544,39.2434
ENSG00000005102.14,MEOX1,1.2576,2.2578,1.4646,6.9296,4.9411,0.5932,0.4029
ENSG00000005108.17,THSD7A,7.8681,103.6137,4.1497,3.9544,25.2061,4.6759,8.7028
ENSG00000005156.12,LIG3,35.4064,63.5886,31.0412,44.1007,63.3992,30.4982,35.8589
ENSG00000005175.10,RPAP3,36.4706,36.0842,28.4782,37.3218,43.2009,29.9748,37.5915
ENSG00000005187.12,ACSM3,44.2097,3.6946,18.2260,37.9997,1.4356,49.6905,36.0201
ENSG00000005189.20,REXO5,2.9667,5.9525,2.4817,3.8414,1.6693,1.0468,1.1281
ENSG00000005194.15,CIAPIN1,63.4285,48.4407,59.3566,63.8349,49.3773,43.8979,47.1404
ENSG00000005206.17,SPPL2B,39.7597,41.8314,51.3421,38.4516,61.1624,33.7435,38.7599
ENSG00000005238.20,ATOSB,136.0149,33.0053,103.0503,117.8780,83.5975,148.7224,159.6327
ENSG00000005243.10,COPZ2,28.3122,18.1858,9.5198,12.5787,21.4669,32.0685,19.7426
ENSG00000005249.14,PRKAR2B,11.8666,12.1512,9.1130,7.9087,17.2270,13.6439,16.7610
ENSG00000005302.19,MSL3,26.3452,30.3780,30.1055,33.3297,33.8530,23.7984,31.5881
ENSG00000005339.15,CREBBP,89.4190,209.0337,55.7358,87.7494,198.9112,100.0090,118.5763
ENSG00000005379.17,TSPOAP1,10.0608,15.3943,5.5736,4.5569,24.8723,4.5363,3.7471
ENSG00000005436.14,GCFC2,10.9960,10.3860,7.5671,9.4152,17.5942,7.9561,9.9922
ENSG00000005448.17,WDR54,5.2884,9.4008,9.2351,7.4945,7.6453,4.4317,6.1645
ENSG00000005469.12,CROT,10.7380,10.2218,14.0764,13.5955,12.6197,13.0507,9.4281
ENSG00000005471.19,ABCB4,3.0956,3.2431,5.9804,3.5401,11.1508,2.3031,4.0291
ENSG00000005483.23,KMT2E,76.5849,105.1326,49.6741,72.1956,128.0671,72.1628,89.4862
ENSG00000005486.17,RHBDD2,70.2324,51.8069,68.9985,61.7636,76.2193,64.4161,82.3547
ENSG00000005513.10,SOX8,0.4837,5.1725,2.1969,1.4688,10.1826,1.1166,2.1757
ENSG00000005700.15,IBTK,102.8334,79.9681,76.8910,111.4757,86.1682,97.3919,108.9064
ENSG00000005801.18,ZNF195,25.1844,23.3582,42.9207,31.6727,31.1487,26.1015,27.4381
ENSG00000005810.20,MYCBP2,62.4933,106.7336,45.7685,64.2492,81.7613,90.3082,85.2556
ENSG00000005812.11,FBXL3,54.0448,41.6672,44.5073,49.3732,51.4472,52.2029,60.1544
ENSG00000005882.12,PDK2,46.2734,60.1403,26.1185,30.7311,63.6997,30.8123,40.0492
ENSG00000005884.18,ITGA3,434.6155,42.3240,1103.6510,435.0565,64.2338,783.7414,595.5002
ENSG00000005889.16,ZFX,23.9267,55.2552,44.3039,31.3714,52.6824,43.8979,52.4991
ENSG00000005893.17,LAMP2,308.7260,261.4564,332.7470,240.0870,246.4189,255.5360,263.1402
ENSG00000005961.19,ITGA2B,0.4514,2.6683,0.6509,0.4519,1.4022,0.2443,0.3626
ENSG00000006007.12,GDE1,152.4927,86.9469,140.9262,113.8107,126.0639,134.8342,115.3933
ENSG00000006015.18,REX1BD,19.7347,11.0018,23.3928,18.7927,23.8707,16.7147,18.4533
ENSG00000006016.12,CRLF1,34.4390,0.4105,17.2903,27.5300,12.2525,52.3425,92.3469
ENSG00000006025.13,OSBPL7,21.6695,16.7900,27.9900,21.3913,20.5655,14.3069,19.5814
ENSG00000006042.12,TMEM98,113.7327,120.2806,194.7093,93.9258,140.1526,85.2136,85.8197
ENSG00000006047.13,YBX2,0.1935,1.0673,0.1627,0.1130,1.7694,0.0349,0.1209
ENSG00000006062.18,MAP3K14,9.2547,17.6521,14.1577,16.4201,9.0141,8.8284,12.7722
ENSG00000006118.15,TMEM132A,266.5801,269.8308,451.7451,229.5420,423.0620,206.5085,239.4894
ENSG00000006125.18,AP2B1,387.2135,360.6776,453.7385,467.8213,312.9230,423.3460,383.4893
ENSG00000006194.11,ZNF263,15.2203,15.4353,12.8559,15.5539,17.9948,13.5044,13.6183
ENSG00000006210.7,CX3CL1,54.8187,23.3172,85.1904,58.1481,45.4378,50.8769,25.2624
ENSG00000006282.22,SPATA20,41.0173,47.2912,44.7514,30.9194,34.1201,21.3208,19.3799
ENSG00000006283.18,CACNA1G,0.0322,17.1184,0.0814,0.3389,60.3611,0.1745,0.0403
ENSG00000006327.14,TNFRSF12A,177.0321,31.9380,370.7043,170.5277,57.8572,209.5444,239.8117
ENSG00000006377.11,DLX6,4.2888,0.0000,0.5289,0.0000,0.0334,2.0588,0.0806
ENSG00000006432.16,MAP3K9,51.7875,12.9312,23.2707,34.0076,24.0042,50.8769,47.6642
ENSG00000006451.8,RALA,60.0748,48.8922,46.7449,62.5544,59.3595,68.0801,58.9457
ENSG00000006453.14,BAIAP2L1,33.2459,18.9247,28.6409,35.0621,10.2828,36.6746,18.9367
ENSG00000006459.11,KDM7A,8.6098,11.5765,4.2717,10.0931,16.1586,7.0139,7.9776
ENSG00000006468.15,ETV1,23.1206,6.5682,10.6997,9.7541,27.2426,28.9977,27.0352
ENSG00000006530.18,AGK,24.9264,27.9150,29.7800,27.3040,24.9390,21.5651,24.3357
ENSG00000006534.17,ALDH3B1,4.4500,4.6799,4.0276,4.7076,1.1017,3.8384,3.7873
ENSG00000006576.17,PHTF2,77.1976,72.7841,69.2019,65.6426,96.7514,77.3622,85.0945
ENSG00000006607.14,FARP2,54.9799,56.3225,51.4641,80.7822,52.1483,61.0313,61.8063
ENSG00000006625.18,GGCT,9.9319,14.0806,12.8965,15.9681,13.5545,9.0727,11.6844
ENSG00000006634.8,DBF4,11.2540,27.7918,16.3953,22.2198,27.1759,6.8394,12.7722
ENSG00000006638.13,TBXA2R,1.3543,1.8473,3.4987,2.4856,2.3704,1.4656,1.4505
ENSG00000006652.15,IFRD1,11.3507,5.9935,15.7444,13.7838,9.3480,11.5851,13.1751
ENSG00000006695.12,COX10,10.6413,10.3860,12.8152,11.9008,13.3542,11.3758,13.0946
ENSG00000006704.11,GTF2IRD1,20.7021,40.3946,24.7353,22.0315,49.5442,14.7257,23.7717
ENSG00000006712.15,PAF1,81.5186,73.4820,93.4084,87.7494,70.8776,59.2517,68.4543
ENSG00000006715.16,VPS41,130.0171,91.5857,88.1196,84.8119,114.4124,101.9283,85.3362
ENSG00000006740.18,ARHGAP44,4.7725,1.8884,3.1733,2.2596,6.5102,4.0827,5.1975
ENSG00000006744.19,ELAC2,90.7411,69.7463,128.3552,108.9524,73.6486,77.2226,84.7722
ENSG00000006756.16,ARSD,25.2811,38.8757,34.7027,14.8760,37.4586,51.9935,32.4745
ENSG00000006757.12,PNPLA4,12.9308,14.6553,10.4962,7.6075,13.4210,13.1903,11.2009
ENSG00000006831.10,ADIPOR2,98.2545,91.0520,102.2773,102.8137,85.6006,79.6304,78.5674
ENSG00000007047.16,MARK4,54.0770,75.9861,49.6741,54.7587,103.8625,56.8090,83.9663
ENSG00000007062.12,PROM1,49.5948,9.4008,70.3004,140.0978,19.7976,47.6317,24.4566
ENSG00000007080.11,CCDC124,52.5937,41.1746,65.9473,54.7963,66.0700,53.9825,68.2126
ENSG00000007129.18,CEACAM21,0.4192,0.1642,0.2441,0.7532,0.7679,1.7447,1.8131
ENSG00000007168.14,PAFAH1B1,242.2019,220.1997,196.4587,242.0830,242.0788,227.0268,242.7530
ENSG00000007202.16,BLTP2,297.7623,297.2532,344.6265,280.6852,255.6333,271.7622,252.9466
ENSG00000007237.19,GAS7,28.0543,16.5848,17.8192,16.8343,63.1321,19.2620,26.8338
ENSG00000007255.10,TRAPPC6A,7.7391,7.5945,4.0683,4.3310,9.4481,3.4895,4.4723
ENSG00000007341.19,ST7L,8.4808,11.6586,14.3204,10.9216,10.9171,9.5612,9.5892
ENSG00000007372.25,PAX6,61.0745,1.7242,74.6942,61.6882,13.4544,14.0976,158.8672
ENSG00000007376.8,RPUSD1,28.4412,19.2121,35.8825,30.5428,30.5478,25.2291,38.8002
ENSG00000007384.15,RHBDF1,74.1020,56.8972,102.0332,55.5872,38.1931,59.3215,53.4661
ENSG00000007392.17,LUC7L,42.1782,62.7676,77.0538,50.2017,54.4519,25.3687,30.2988
ENSG00000007402.12,CACNA2D2,1.8703,19.9920,0.8137,2.5609,11.4846,2.1635,2.6995
ENSG00000007516.15,BAIAP3,1.2899,0.4926,1.5460,1.2428,2.4705,1.2213,0.9670
ENSG00000007520.4,TSR3,42.9521,35.1400,50.1623,40.4099,56.6219,47.1431,52.9423
ENSG00000007541.17,PIGQ,40.6626,48.8101,52.1150,41.8034,68.2401,24.7405,42.7890
ENSG00000007545.16,CRAMP1,15.2525,23.0298,15.9071,16.8720,26.3746,12.0039,15.2300
ENSG00000007866.22,TEAD3,133.5319,105.2558,136.3290,156.7062,135.0446,116.5144,130.1398
ENSG00000007923.17,DNAJC11,69.6842,68.0222,83.4817,79.2005,76.3528,70.9066,75.9081
ENSG00000007944.15,MYLIP,21.8307,72.4147,12.9779,18.2278,62.5979,16.9241,19.5008
ENSG00000007968.7,E2F2,1.2899,8.8671,1.2612,1.4688,7.6119,0.1745,0.6447
ENSG00000008018.9,PSMB1,134.8862,97.7844,133.3592,146.6508,104.1964,87.0979,92.4274
ENSG00000008056.14,SYN1,3.0312,1.8473,1.7087,1.7324,6.2765,3.5244,8.3805
ENSG00000008083.14,JARID2,26.0550,38.3010,23.5962,29.5637,56.2881,30.4633,46.1734
ENSG00000008086.13,CDKL5,17.0583,14.9427,18.6329,20.7134,17.1602,23.1005,20.9110
ENSG00000008128.23,CDK11A,1.9993,0.9031,7.5671,2.9752,2.9045,0.9422,3.9485
ENSG00000008130.15,NADK,74.8114,57.1025,72.9855,68.8061,74.8505,63.6834,75.4247
ENSG00000008196.13,TFAP2B,3.2891,28.9412,1.0578,7.7958,118.5522,5.6181,3.0218
ENSG00000008256.17,CYTH3,35.7934,56.8562,32.9126,52.3860,158.1141,31.9289,42.0638
ENSG00000008277.15,ADAM22,38.8890,81.7744,5.5736,8.8879,100.0566,10.5732,20.5484
ENSG00000008282.10,SYPL1,64.6861,57.2667,109.7223,56.7547,40.6302,57.1580,52.7409
ENSG00000008283.16,CYB561,8.5775,7.9640,11.7574,11.0722,12.6865,16.2611,12.0470
ENSG00000008294.22,SPAG9,162.3278,194.7889,134.2949,154.3336,197.7094,132.1822,143.7178
ENSG00000008300.17,CELSR3,27.9898,22.1267,21.0332,22.5588,21.0329,27.8811,23.4493
ENSG00000008311.16,AASS,23.5720,69.4590,35.8825,32.1622,39.9291,21.2162,18.4533
ENSG00000008323.16,PLEKHG6,0.8062,1.3136,1.3425,0.2636,0.4340,0.4187,0.2015
ENSG00000008324.12,SS18L2,9.4159,6.2398,10.0894,9.4528,7.8456,7.6420,8.4208
ENSG00000008382.16,MPND,13.4790,18.3089,10.6183,8.5113,14.8232,7.8863,7.4941
ENSG00000008394.13,MGST1,65.3632,25.5750,96.5410,63.7972,13.7882,31.7544,57.6161
ENSG00000008405.12,CRY1,20.0894,27.5044,23.6776,29.9403,32.8180,22.6120,24.6984
ENSG00000008441.19,NFIX,0.5482,12.9722,1.1391,0.4143,10.9839,3.7338,2.6592
ENSG00000008513.17,ST3GAL1,27.9253,29.8033,43.0834,40.1840,40.7972,49.4811,51.5724
ENSG00000008516.18,MMP25,0.7739,4.9262,0.6102,5.2725,4.9411,0.8724,1.4102
ENSG00000008517.19,IL32,25.7970,3.0378,144.4250,33.0661,0.9014,25.1593,36.7856
ENSG00000008710.20,PKD1,164.0369,162.7277,201.2999,158.0996,155.5100,151.3745,164.2259
ENSG00000008735.14,MAPK8IP2,7.2877,7.5945,5.8990,4.9712,9.7152,16.8892,12.3693
ENSG00000008838.21,MED24,80.9059,101.6022,98.1276,93.0973,101.9929,67.4171,89.0833
ENSG00000008853.18,RHOBTB2,25.7648,51.6016,21.8061,32.1246,49.1769,24.4963,25.7056
ENSG00000008869.12,HEATR5B,31.3756,37.8494,36.6148,37.3971,37.9594,29.9399,33.9653
ENSG00000008952.17,SEC62,151.6866,156.7342,194.0177,133.2059,147.7645,159.0514,124.0961
ENSG00000009307.17,CSDE1,590.6231,565.6883,524.6085,614.4721,630.4865,541.3609,560.7694
ENSG00000009335.19,UBE3C,138.2721,100.9454,130.9182,138.9680,111.8417,133.2291,143.0732
ENSG00000009413.17,REV3L,35.2130,43.1040,24.2878,34.7985,58.9255,43.4443,37.0274
ENSG00000009694.14,TENM1,3.3859,5.8703,1.3832,1.0545,8.1461,1.6750,2.4577
ENSG00000009780.16,FAM76A,6.4170,6.8145,5.8990,6.2140,8.9473,3.7338,4.2305
ENSG00000009830.13,POMT2,80.7770,64.0812,83.2376,93.3986,84.8661,67.9754,94.0794
ENSG00000009844.16,VTA1,72.9734,57.3488,68.6731,65.1907,71.5787,68.1499,69.2601
ENSG00000009954.11,BAZ1B,138.5623,197.1288,121.8459,177.6079,178.4125,131.0656,136.1028
ENSG00000010017.13,RANBP9,69.0393,64.6149,58.2989,64.6634,80.4592,62.3922,65.3519
ENSG00000010072.16,SPRTN,18.3804,14.6553,17.9006,20.0355,25.0058,18.4594,19.7023
ENSG00000010165.20,METTL13,30.9564,30.0907,39.3406,37.4347,34.4205,26.5202,30.2182
ENSG00000010219.14,DYRK4,20.6376,19.0478,16.8835,17.8888,22.9359,13.8882,12.8528
ENSG00000010244.19,ZNF207,134.9507,162.2351,152.6837,158.3256,168.1631,125.3428,162.0099
ENSG00000010256.11,UQCRC1,180.7082,128.3677,198.3301,215.7205,129.7363,128.6578,132.8393
ENSG00000010270.14,STARD3NL,84.0983,44.5818,85.4345,76.7525,54.1514,71.1160,78.2047
ENSG00000010278.15,CD9,9.1257,1.4779,21.2773,8.4737,5.3751,6.7696,1.6116
ENSG00000010292.13,NCAPD2,44.5966,188.9596,78.2336,100.0645,115.3138,43.4792,57.1729
ENSG00000010295.20,IFFO1,31.4724,33.5390,39.0151,42.0670,39.0611,20.0297,25.6250
ENSG00000010310.9,GIPR,6.4815,4.1462,7.0382,3.6531,5.5086,3.2801,4.4723
ENSG00000010318.22,PHF7,2.9667,3.1610,2.2376,2.3350,4.2734,2.1286,2.4175
ENSG00000010319.7,SEMA3G,2.7409,1.6010,0.9764,1.1298,0.8013,1.2213,0.8461
ENSG00000010322.16,NISCH,228.0780,245.6516,217.7359,189.3957,213.2670,153.2937,181.0272
ENSG00000010361.14,FUZ,8.8677,12.0691,6.5500,7.3815,10.5832,3.6640,4.9961
ENSG00000010404.18,IDS,38.5021,13.2186,16.6394,25.8729,35.2218,44.2120,52.6200
ENSG00000010539.12,ZNF200,11.3184,12.1102,12.3677,11.2606,11.8185,9.3170,9.7504
ENSG00000010610.10,CD4,1.1931,24.0561,1.0171,3.3895,6.5770,1.6401,1.5311
ENSG00000010626.15,LRRC23,4.3532,4.5157,3.1733,3.2388,5.0746,2.8614,3.1024
ENSG00000010704.19,HFE,14.6076,13.5470,11.0658,7.3438,8.3130,7.2233,2.5786
ENSG00000010803.17,SCMH1,47.4665,48.8512,21.7248,26.6261,36.1566,25.5431,23.6508
ENSG00000010810.18,FYN,84.0983,103.3674,69.6901,58.2988,68.2735,73.4540,71.0732
ENSG00000010818.11,HIVEP2,26.1517,49.1796,27.8272,22.0692,66.1702,42.2229,34.2876
ENSG00000010932.17,FMO1,0.0645,25.2877,0.0000,0.0753,1.9030,0.0000,0.0000
ENSG00000011007.13,ELOA,68.8458,56.1173,68.0221,78.3719,61.7967,74.1867,79.2926
ENSG00000011009.11,LYPLA2,79.9708,45.1565,108.9086,75.2461,65.4023,81.3402,109.3496
ENSG00000011021.23,CLCN6,26.5065,41.0514,48.9824,48.4317,48.4091,18.2501,34.9323
ENSG00000011028.14,MRC2,1664.4246,1479.4103,974.1160,1019.9273,1891.9270,1510.0108,1452.2873
ENSG00000011105.14,TSPAN9,109.2182,123.8521,117.0453,114.6015,116.3487,88.1447,129.2534
ENSG00000011114.15,BTBD7,59.0430,66.0928,42.3918,63.7219,76.2526,75.2336,70.7912
ENSG00000011132.12,APBA3,15.1558,11.6996,23.1080,14.1981,17.1936,12.8414,16.9625
ENSG00000011143.19,MKS1,11.2540,15.7637,12.7745,13.8968,17.1602,7.6420,9.5490
ENSG00000011198.10,ABHD5,19.6380,9.3187,18.8363,16.6837,14.6563,20.0297,15.9552
ENSG00000011201.12,ANOS1,23.8623,5.5009,17.2496,20.3368,81.3273,98.9622,72.0805
ENSG00000011243.19,AKAP8L,87.9356,80.2144,100.8941,91.8168,126.6982,56.2507,81.4280
ENSG00000011258.16,MBTD1,25.1199,48.4407,18.0633,28.7728,54.3183,19.6110,29.6944
ENSG00000011260.14,UTP18,26.0550,24.0972,27.4204,27.9066,28.4111,26.2759,24.6984
ENSG00000011275.19,RNF216,89.4512,96.6350,89.7062,93.6998,99.6225,98.1945,107.2142
ENSG00000011295.16,TTC19,32.5043,31.6096,51.5455,33.0284,40.3632,28.7535,30.3794
ENSG00000011304.22,PTBP1,244.2012,307.9676,279.8183,324.8613,406.3692,280.0323,348.9599
ENSG00000011332.22,DPF1,3.5471,3.5304,4.9227,4.2180,9.7152,3.3150,4.6738
ENSG00000011347.10,SYT7,0.8706,13.4649,0.3255,1.8077,4.5738,1.2562,2.4175
ENSG00000011376.12,LARS2,34.2133,40.5588,42.3918,33.8570,35.3219,23.7286,29.7750
ENSG00000011405.14,PIK3C2A,114.6356,106.4463,88.9332,119.2338,122.2914,109.0817,122.3233
ENSG00000011422.12,PLAUR,31.7304,16.0511,132.0573,69.4087,18.1951,68.1848,57.1326
ENSG00000011426.11,ANLN,37.0187,199.3045,123.1070,123.5271,65.3356,25.2640,36.0201
ENSG00000011451.21,WIZ,101.8983,100.4528,88.7705,99.6502,173.0040,111.3499,139.8096
ENSG00000011454.18,RABGAP1,87.3230,97.7023,72.5786,86.7703,107.9689,67.0682,83.1605
ENSG00000011465.18,DCN,9.7384,477.5920,0.4068,5.1219,137.3149,27.6717,13.6586
ENSG00000011478.13,QPCTL,24.9264,14.4090,32.6278,23.3496,11.2176,23.7984,19.2994
ENSG00000011485.15,PPP5C,74.7469,73.9746,90.2351,91.6662,77.4545,65.4281,82.2741
ENSG00000011523.15,CEP68,15.6717,37.1105,19.1617,15.6669,33.1519,12.7018,15.7538
ENSG00000011566.15,MAP4K3,72.8444,60.8792,43.8157,61.3870,76.4530,73.2446,80.4610
ENSG00000011638.11,LDAF1,12.1569,14.4911,19.0397,11.7501,10.3829,11.3060,12.2484
ENSG00000011677.13,GABRA3,2.4507,0.2463,1.7087,1.3558,1.9697,4.8504,2.7801
ENSG00000012048.25,BRCA1,6.1268,28.2844,12.0015,15.8175,18.3955,4.2921,7.2927
ENSG00000012061.17,ERCC1,60.9455,59.5245,50.4064,55.9261,66.6710,39.1522,51.8545
ENSG00000012171.20,SEMA3B,11.1572,33.0053,7.3230,5.7621,11.3511,5.5483,6.8092
ENSG00000012174.12,MBTPS2,41.9202,41.1746,44.5887,40.7489,43.4680,37.1981,41.0968
ENSG00000012211.13,PRICKLE3,6.1268,5.2135,8.4621,8.6620,4.9077,6.0717,7.6553
ENSG00000012232.10,EXTL3,141.4967,266.3004,204.1071,155.2751,175.4412,143.5580,155.2007
ENSG00000012660.14,ELOVL5,82.6150,130.5024,142.2688,116.6352,103.2616,91.3900,77.8421
ENSG00000012779.12,ALOX5,4.5790,0.2874,1.2612,2.2596,0.1335,2.8265,0.5641
ENSG00000012817.16,KDM5D,66.0727,0.0000,0.0407,71.0658,0.0334,0.0000,0.0000
ENSG00000012822.16,CALCOCO1,99.6733,109.2788,82.1798,69.2580,123.3931,70.7321,78.2853
ENSG00000012963.15,UBR7,28.2478,41.9135,30.4716,32.3505,41.8655,19.8901,22.6435
ENSG00000012983.12,MAP4K5,102.9624,124.5089,103.2130,104.2825,139.2846,113.5483,103.7895
ENSG00000013016.16,EHD3,46.1122,32.5127,33.7670,42.5189,49.0100,65.3932,65.5131
ENSG00000013275.8,PSMC4,82.6472,57.2256,110.2512,102.2112,74.9172,73.2795,90.2114
ENSG00000013288.9,MAN2B2,150.0098,95.4035,179.5345,69.4087,93.7467,145.4423,104.2327
ENSG00000013297.12,CLDN11,0.5482,0.6158,0.6102,0.2260,0.7011,2.0937,1.1684
ENSG00000013306.16,SLC25A39,97.0613,91.4625,93.0016,86.3183,109.8719,84.2365,81.5086
ENSG00000013364.19,MVP,112.8298,64.4096,195.8484,128.6113,35.5890,122.5861,72.5237
ENSG00000013374.17,NUB1,48.3049,55.8710,48.2908,56.1898,61.5296,40.4782,45.2870
ENSG00000013375.17,PGM3,169.9380,117.4891,131.6505,158.8905,93.1457,166.5538,136.7878
ENSG00000013392.8,RWDD2A,17.9934,10.1807,15.5816,11.9761,13.8884,10.9570,13.9407
ENSG00000013441.17,CLK1,41.8879,47.9070,46.9076,42.5566,31.5160,23.5890,28.1231
ENSG00000013503.10,POLR3B,14.4141,15.3943,13.9543,16.8343,15.1237,17.0288,14.6256
ENSG00000013523.11,ANGEL1,32.3108,35.5505,28.7223,24.7807,44.5364,21.1464,23.2882
ENSG00000013561.18,RNF14,76.7462,27.7507,67.6153,73.8150,41.1310,75.5825,71.0329
