gene_id,gene_name,logFC,AveExpr,t,P.Value,adj.P.Val,B,contrast
ENSG00000271797.1,ENSG00000271797,1.44885625347325,-1.30556750962806,1.65920502322945,0.179659950241615,0.50887854721224,-4.48291514610854,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271811.1,ENSG00000271811,5.0288621087656,-2.33462987697964,2.89283656084029,0.0499681177699137,0.340525832440946,-3.57672639971732,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271816.1,BMS1P4,2.134468265873,-2.67457035728388,1.36706084555433,0.250158145278708,0.57018050320198,-4.60058985827424,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271824.2,SMIM32,3.17363198515143,0.193344180129267,1.12307143500039,0.330169042398179,0.633165151176487,-5.05281675018343,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271826.5,PLS3-AS1,0.99664463780896,-0.810532925842604,1.282890687627,0.275336861156661,0.589936139598065,-4.91070098968878,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271833.1,ENSG00000271833,-0.628311442255008,-2.46114426297578,-0.658788196703167,0.549470003218775,0.774749584322667,-5.26352731664813,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271843.1,ENSG00000271843,-0.580307333184185,-1.87879350058088,-0.68387211636126,0.535210923813644,0.763916777368271,-5.33368541714196,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271848.2,SYNPO2L-AS1,3.74655259295113,-3.24663936861702,2.94099804844373,0.0477724564859464,0.339560706365015,-3.57135298411397,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271849.1,MAN2A1-DT,-0.631858807106498,-1.84331948086883,-0.53283015407294,0.625091966724181,0.819646631923502,-5.42669070539562,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271851.1,ENSG00000271851,0.278663679626974,0.929911777114886,0.515210454779365,0.636184846781982,0.825828288753607,-5.81529223309154,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271855.1,ENSG00000271855,0.582776740798447,-1.30704051283795,0.495421021724171,0.648787094339265,0.831827718450601,-5.47424030343411,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271857.1,ENSG00000271857,2.55770124979196,-0.313253522397744,2.95479274043387,0.0471648955806169,0.339560706365015,-3.41005302330891,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271858.5,ENSG00000271858,-1.17973407851275,-1.38772537064496,-1.60271703339352,0.19145520015562,0.522112314098192,-4.62440695689558,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271860.9,ENSG00000271860,0.528912188983404,-3.08245707978377,0.432855215675565,0.689589589128895,0.855348374658398,-5.23505649563839,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271862.1,ENSG00000271862,-0.866382712705757,-0.741633663358345,-1.27228223267763,0.278684146184961,0.59247418203804,-5.02024655571941,vsmc_C224Y_cluster_CAD_vs_ISO
